model,test_set,selection_metric,budget,acc,acc_hat,failures,rmse,retrain_acc,acc_improvement
lenet5,mnist,kmnc,50,0.9868,0.98,1,0.006800000000000028,0.995678391959799,0.008844221105527628
lenet5,mnist,kmnc,100,0.9868,0.96,4,0.026800000000000046,0.9944444444444445,0.007373737373737366
lenet5,mnist,kmnc,150,0.9868,0.9933333333333333,1,0.00653333333333328,0.9955329949238578,0.008832487309644588
lenet5,mnist,kmnc,200,0.9868,0.985,3,0.0018000000000000238,0.9940816326530613,0.007244897959183705
lenet5,mnist,nac,50,0.9868,0.98,1,0.006800000000000028,0.9955778894472361,0.008743718592964744
lenet5,mnist,nac,100,0.9868,0.98,2,0.006800000000000028,0.9939393939393939,0.007070707070707005
lenet5,mnist,nac,150,0.9868,0.9866666666666667,2,0.00013333333333331865,0.9937055837563452,0.006903553299492438
lenet5,mnist,nac,200,0.9868,0.985,3,0.0018000000000000238,0.9946938775510205,0.007857142857142896
lenet5,mnist,lsa,50,0.9868,1.0,0,0.01319999999999999,0.9934673366834171,0.006733668341708632
lenet5,mnist,lsa,100,0.9868,1.0,0,0.01319999999999999,0.9943434343434343,0.007676767676767615
lenet5,mnist,lsa,150,0.9868,1.0,0,0.01319999999999999,0.9943147208121828,0.007715736040609156
lenet5,mnist,lsa,200,0.9868,1.0,0,0.01319999999999999,0.9922448979591837,0.005714285714285783
lenet5,mnist,dsa,50,0.9868,0.34,33,0.6468,0.9953768844221106,0.005326633165829153
lenet5,mnist,dsa,100,0.9868,0.46,54,0.5267999999999999,0.9965656565656565,0.004444444444444473
lenet5,mnist,dsa,150,0.9868,0.5333333333333333,70,0.4534666666666667,0.9972588832487309,0.0035532994923856975
lenet5,mnist,dsa,200,0.9868,0.59,82,0.39680000000000004,0.998265306122449,0.003367346938775495
lenet5,mnist,std,50,0.9868,0.98,1,0.006800000000000028,0.9979899497487437,0.011155778894472279
lenet5,mnist,std,100,0.9868,0.97,3,0.016800000000000037,0.9941414141414141,0.007171717171717162
lenet5,mnist,std,150,0.9868,0.9866666666666667,2,0.00013333333333331865,0.9963459196102314,0.009541209906617998
lenet5,mnist,std,200,0.9868,0.99,2,0.0031999999999999806,0.995816753392511,0.009080706050403009
lenet5,mnist,pace,50,0.9868,0.98,1,0.006800000000000028,0.9945728643216081,0.007738693467336688
lenet5,mnist,pace,100,0.9868,0.97,3,0.016800000000000037,0.9953535353535353,0.008383838383838382
lenet5,mnist,pace,150,0.9868,0.98,3,0.006800000000000028,0.9944162436548223,0.007512690355329865
lenet5,mnist,pace,200,0.9868,0.97,6,0.016800000000000037,0.9965306122448979,0.009387755102040818
lenet5,mnist_c,dr,50,0.9207,0.9,5,0.02069999999999994,0.9136683417085427,-0.007135678391959832
lenet5,mnist_c,dr,100,0.9207,0.92,8,0.0006999999999999229,0.9219191919191919,0.00121212121212122
lenet5,mnist_c,dr,150,0.9207,0.8933333333333333,16,0.02736666666666665,0.9249746192893401,0.0038578680203045224
lenet5,mnist_c,dr,200,0.9207,0.905,19,0.015699999999999936,0.9307142857142857,0.009693877551020358
lenet5,mnist_c,ces,50,0.9207,0.98,1,0.05930000000000002,0.9309547738693468,0.010552763819095534
lenet5,mnist_c,ces,100,0.9207,0.97,3,0.04930000000000001,0.9281818181818182,0.007979797979797976
lenet5,mnist_c,ces,150,0.9207,0.9533333333333334,7,0.0326333333333334,0.9296446700507615,0.009441624365482237
lenet5,mnist_c,ces,200,0.9207,0.97,6,0.04930000000000001,0.921530612244898,0.001836734693877573
lenet5,mnist_c,mcp,50,0.9207,0.36,32,0.5607,0.9344723618090452,0.010954773869346734
lenet5,mnist_c,mcp,100,0.9207,0.42,58,0.5006999999999999,0.9422222222222222,0.016464646464646404
lenet5,mnist_c,mcp,150,0.9207,0.4533333333333333,82,0.46736666666666665,0.9499492385786802,0.02213197969543146
lenet5,mnist_c,mcp,200,0.9207,0.465,107,0.45569999999999994,0.9504081632653061,0.020408163265306034
lenet5,mnist_c,est,50,0.9207,0.56,22,0.3606999999999999,0.9520603015075377,0.029547738693467385
lenet5,mnist_c,est,100,0.9207,0.67,33,0.2506999999999999,0.9462626262626262,0.023030303030303068
lenet5,mnist_c,est,150,0.9207,0.6266666666666667,56,0.29403333333333326,0.9568527918781726,0.03167512690355334
lenet5,mnist_c,est,200,0.9207,0.615,77,0.30569999999999997,0.9492857142857143,0.022346938775510194
lenet5,mnist_c,rnd,50,0.9207,0.92,4,0.0006999999999999229,0.9476381909547739,0.026934673366834194
lenet5,mnist_c,rnd,100,0.9207,0.88,12,0.04069999999999996,0.9478787878787879,0.026767676767676774
lenet5,mnist_c,rnd,150,0.9207,0.8466666666666667,23,0.07403333333333328,0.9543147208121827,0.03248730964467006
lenet5,mnist_c,rnd,200,0.9207,0.91,18,0.010699999999999932,0.9631632653061224,0.042244897959183625
lenet5,mnist_c,ent,50,0.9207,0.4,30,0.5206999999999999,0.9562814070351758,0.032964824120602976
lenet5,mnist_c,ent,100,0.9207,0.37,63,0.5507,0.9592929292929293,0.033030303030303076
lenet5,mnist_c,ent,150,0.9207,0.4533333333333333,82,0.46736666666666665,0.9601015228426396,0.03228426395939088
lenet5,mnist_c,ent,200,0.9207,0.435,113,0.48569999999999997,0.9604081632653061,0.029795918367346963
