Number of Clusters,Silhouette Score,DBCV Score,Combined Score,Number of Mispredicted Inputs,Number of Noisy Inputs,test_set,selection_metric,budget,model,threshold
5,0.30121269822120667,0.13313559801191513,0.21717414811656088,21,4,udacity_adv,rnd,50,epoch,0.131
10,0.3074668049812317,0.17354142930959873,0.2405041171454152,44,7,udacity_adv,rnd,100,epoch,0.131
11,0.28602731227874756,0.2801132687575924,0.28307029051817,64,3,udacity_adv,rnd,150,epoch,0.131
15,0.21533925831317902,0.2286727934865833,0.22200602589988117,96,7,udacity_adv,rnd,200,epoch,0.131
9,0.3746616840362549,0.2602638786733296,0.3174627813547922,38,4,udacity_adv,ent,50,epoch,0.131
14,0.4628552198410034,0.47626710527489996,0.46956116255795166,74,6,udacity_adv,ent,100,epoch,0.131
23,0.4011702835559845,0.29161022570969086,0.3463902546328377,109,13,udacity_adv,ent,150,epoch,0.131
27,0.26145458221435547,0.15203806319026433,0.20674632270230991,148,15,udacity_adv,ent,200,epoch,0.131
5,0.2700798809528351,0.09778839337379791,0.1839341371633165,14,0,udacity_adv,gini,50,epoch,0.131
8,0.26608791947364807,0.29804715499601575,0.2820675372348319,25,3,udacity_adv,gini,100,epoch,0.131
11,0.24470967054367065,0.3842291810442058,0.3144694257939382,32,5,udacity_adv,gini,150,epoch,0.131
9,0.2737307548522949,0.09675613672272901,0.18524344578751195,41,5,udacity_adv,gini,200,epoch,0.131
6,0.0904901921749115,,,25,1,udacity_adv,gd,50,epoch,0.131
10,0.225178524851799,0.043395148693702174,0.1342868367727506,44,5,udacity_adv,gd,100,epoch,0.131
18,0.23237194120883942,0.11906838795853238,0.1757201645836859,67,8,udacity_adv,gd,150,epoch,0.131
17,0.27832940220832825,0.19965921339266482,0.23899430780049652,83,13,udacity_adv,gd,200,epoch,0.131
9,0.32146257162094116,0.21040160617334253,0.2659320888971418,39,6,udacity_adv,kmnc,50,epoch,0.131
21,0.28913265466690063,0.21441960320246928,0.25177612893468493,82,11,udacity_adv,kmnc,100,epoch,0.131
25,0.44209808111190796,0.31021372518772383,0.3761559031498159,124,10,udacity_adv,kmnc,150,epoch,0.131
24,0.4579031467437744,0.29661301562018605,0.37725808118198023,164,17,udacity_adv,kmnc,200,epoch,0.131
15,0.3778643310070038,0.2573519707934079,0.31760815090020583,49,2,udacity_adv,nac,50,epoch,0.131
21,0.35427218675613403,0.32405124720649836,0.3391617169813162,98,5,udacity_adv,nac,100,epoch,0.131
27,0.4037327766418457,0.33994917668120034,0.37184097666152305,147,7,udacity_adv,nac,150,epoch,0.131
24,0.5115598440170288,0.4482117181963366,0.4798857811066827,196,4,udacity_adv,nac,200,epoch,0.131
5,0.2517582178115845,,,22,1,udacity_adv,lsa,50,epoch,0.131
13,0.2626749277114868,0.11920758281670157,0.1909412552640942,47,6,udacity_adv,lsa,100,epoch,0.131
15,0.2972095310688019,0.14771520888189657,0.22246236997534924,69,4,udacity_adv,lsa,150,epoch,0.131
24,0.28712788224220276,0.23370073447240308,0.26041430835730295,95,8,udacity_adv,lsa,200,epoch,0.131
5,0.1620062291622162,0.011135275428965538,0.08657075229559086,18,6,udacity_adv,std,50,epoch,0.131
13,0.22009140253067017,0.11525631077561352,0.16767385665314183,43,4,udacity_adv,std,100,epoch,0.131
17,0.3468051552772522,0.2521864088577591,0.29949578206750566,71,8,udacity_adv,std,150,epoch,0.131
14,0.4037318527698517,0.1486538939827451,0.2761928733762984,95,7,udacity_adv,std,200,epoch,0.131
6,0.0886986181139946,-0.02165937683373356,0.03351962064013052,25,8,udacity_adv,pace,50,epoch,0.131
11,0.3247499167919159,0.1848932817833424,0.25482159928762915,53,7,udacity_adv,pace,100,epoch,0.131
17,0.26367634534835815,0.12809214734744423,0.1958842463479012,75,5,udacity_adv,pace,150,epoch,0.131
14,0.34033986926078796,0.2654383103598161,0.30288908981030205,98,6,udacity_adv,pace,200,epoch,0.131
5,0.18794232606887817,0.05029856444041558,0.11912044525464688,19,5,udacity_adv,dr,50,epoch,0.175
9,0.3053637444972992,0.14074287198545454,0.22305330824137687,36,6,udacity_adv,dr,100,epoch,0.175
15,0.33523985743522644,0.17280433174410625,0.25402209458966635,57,6,udacity_adv,dr,150,epoch,0.175
14,0.3276464641094208,0.20438948919985866,0.2660179766546397,78,7,udacity_adv,dr,200,epoch,0.175
6,0.29747310280799866,0.08490028746355292,0.1911866951357758,35,3,udacity_adv,ces,50,epoch,0.175
14,0.3015173077583313,0.15609566509716427,0.22880648642774779,71,4,udacity_adv,ces,100,epoch,0.175
12,0.2162010371685028,0.2130642271134624,0.2146326321409826,107,3,udacity_adv,ces,150,epoch,0.175
25,0.24630461633205414,0.1576679446429035,0.20198628048747883,144,23,udacity_adv,ces,200,epoch,0.175
4,0.25181844830513,0.07578895309202355,0.16380370069857678,16,4,udacity_adv,est,50,epoch,0.175
10,0.17816191911697388,0.2650626910283438,0.22161230507265883,38,5,udacity_adv,est,100,epoch,0.175
12,0.256631463766098,0.14851921154781067,0.20257533765695435,58,6,udacity_adv,est,150,epoch,0.175
12,0.325962096452713,0.32656395262905175,0.3262630245408824,74,8,udacity_adv,est,200,epoch,0.175
3,-0.11662203073501587,,,20,1,udacity_adv,rnd,50,epoch,0.175
10,0.29674243927001953,0.1634792221416292,0.23011083070582436,39,8,udacity_adv,rnd,100,epoch,0.175
17,0.19487200677394867,0.08884612150481268,0.14185906413938068,56,10,udacity_adv,rnd,150,epoch,0.175
18,0.2168976068496704,0.0555896628957954,0.13624363487273292,85,14,udacity_adv,rnd,200,epoch,0.175
8,0.3611316680908203,0.35084888707780315,0.35599027758431173,30,2,udacity_adv,ent,50,epoch,0.175
14,0.4157688021659851,0.2917545447168374,0.3537616734414113,64,6,udacity_adv,ent,100,epoch,0.175
15,0.4596152901649475,0.31258347528427655,0.38609938272461203,97,4,udacity_adv,ent,150,epoch,0.175
30,0.2987486720085144,0.20089546983497306,0.24982207092174374,136,20,udacity_adv,ent,200,epoch,0.175
1,0.22763437032699585,0.09190291814449564,0.15976864423574574,8,6,udacity_adv,gini,50,epoch,0.175
2,0.053816623985767365,-0.045296788386642826,0.004259917799562269,16,12,udacity_adv,gini,100,epoch,0.175
6,0.2962915003299713,0.19226138883734764,0.2442764445836595,22,0,udacity_adv,gini,150,epoch,0.175
10,0.35873696208000183,,,29,1,udacity_adv,gini,200,epoch,0.175
7,0.2101004719734192,0.07421613409379135,0.14215830303360527,22,2,udacity_adv,gd,50,epoch,0.175
8,0.3086877763271332,0.1637943361762919,0.23624105625171254,39,3,udacity_adv,gd,100,epoch,0.175
11,0.2038157731294632,0.28213882031824933,0.24297729672385626,59,4,udacity_adv,gd,150,epoch,0.175
10,0.42759135365486145,0.18876246165675603,0.30817690765580874,75,2,udacity_adv,gd,200,epoch,0.175
10,0.2600834369659424,0.3763239444371485,0.3182036907015454,38,6,udacity_adv,kmnc,50,epoch,0.175
19,0.37511923909187317,0.2723860012559621,0.3237526201739176,79,8,udacity_adv,kmnc,100,epoch,0.175
15,0.4732446074485779,0.3638418764249425,0.4185432419367602,120,8,udacity_adv,kmnc,150,epoch,0.175
22,0.4090717136859894,0.3358144996334034,0.3724431066596964,158,17,udacity_adv,kmnc,200,epoch,0.175
14,0.2773440480232239,0.27851636068910274,0.27793020435616334,49,6,udacity_adv,nac,50,epoch,0.175
21,0.34273821115493774,0.246121257931562,0.2944297345432499,97,10,udacity_adv,nac,100,epoch,0.175
23,0.4713091254234314,0.4248830974918403,0.44809611145763584,146,6,udacity_adv,nac,150,epoch,0.175
24,0.5013908743858337,0.42664838635875996,0.4640196303722969,195,9,udacity_adv,nac,200,epoch,0.175
5,0.20499294996261597,0.12311392320827337,0.16405343658544466,18,4,udacity_adv,lsa,50,epoch,0.175
8,0.2535841166973114,0.11109545861760645,0.18233978765745892,39,6,udacity_adv,lsa,100,epoch,0.175
8,0.29593634605407715,0.15866675974312536,0.22730155289860127,56,3,udacity_adv,lsa,150,epoch,0.175
15,0.21545320749282837,0.17906406503808975,0.19725863626545906,75,13,udacity_adv,lsa,200,epoch,0.175
5,0.17934097349643707,0.21678690804680137,0.1980639407716192,16,2,udacity_adv,std,50,epoch,0.175
5,0.20263102650642395,0.15654588441846456,0.17958845546244426,37,0,udacity_adv,std,100,epoch,0.175
13,0.3534219563007355,0.264762295776402,0.3090921260385687,61,3,udacity_adv,std,150,epoch,0.175
18,0.12535761296749115,0.05468277900768754,0.09002019598758934,82,24,udacity_adv,std,200,epoch,0.175
4,0.16765423119068146,0.08247885734795257,0.12506654426931701,21,7,udacity_adv,pace,50,epoch,0.175
11,0.2635599970817566,0.1934330059890721,0.22849650153541434,46,4,udacity_adv,pace,100,epoch,0.175
10,0.2559655010700226,0.25274703768298135,0.25435626937650196,64,7,udacity_adv,pace,150,epoch,0.175
20,0.33442622423171997,0.1619166641185365,0.24817144417512824,85,5,udacity_adv,pace,200,epoch,0.175
5,0.18165266513824463,0.05888265002898442,0.12026765758361452,18,5,udacity_adv,dr,50,epoch,0.218
8,0.24901838600635529,0.09413249058922517,0.17157543829779023,33,9,udacity_adv,dr,100,epoch,0.218
16,0.3805581033229828,0.2282389374573235,0.30439852039015314,51,2,udacity_adv,dr,150,epoch,0.218
14,0.29378581047058105,0.1871225712010009,0.24045419083579098,70,5,udacity_adv,dr,200,epoch,0.218
8,0.3530917465686798,0.10716452414621314,0.23012813535744647,34,0,udacity_adv,ces,50,epoch,0.218
14,0.312001496553421,0.128853692104599,0.22042759432901,71,7,udacity_adv,ces,100,epoch,0.218
27,0.26898467540740967,0.11652908130708796,0.1927568783572488,103,17,udacity_adv,ces,150,epoch,0.218
24,0.36122992634773254,0.22031779120088096,0.2907738587743067,140,7,udacity_adv,ces,200,epoch,0.218
5,0.20914974808692932,,,15,1,udacity_adv,est,50,epoch,0.218
6,0.17642803490161896,-0.015199405200776481,0.08061431485042124,35,5,udacity_adv,est,100,epoch,0.218
13,0.2148209661245346,0.0811838057213116,0.1480023859229231,54,4,udacity_adv,est,150,epoch,0.218
6,-0.005181461106985807,,,68,1,udacity_adv,est,200,epoch,0.218
4,0.20170298218727112,0.0422101441431329,0.12195656316520201,18,4,udacity_adv,rnd,50,epoch,0.218
8,0.274486780166626,,,34,1,udacity_adv,rnd,100,epoch,0.218
18,0.20426760613918304,0.37448951014415555,0.2893785581416693,52,9,udacity_adv,rnd,150,epoch,0.218
8,0.19506007432937622,0.015426447578439282,0.10524326095390775,75,4,udacity_adv,rnd,200,epoch,0.218
5,0.28699612617492676,0.15133400378483408,0.21916506497988042,21,2,udacity_adv,ent,50,epoch,0.218
12,0.3380676507949829,0.15841602419582024,0.24824183749540157,55,7,udacity_adv,ent,100,epoch,0.218
17,0.34556910395622253,0.29576649258435744,0.32066779827029,87,6,udacity_adv,ent,150,epoch,0.218
19,0.33974435925483704,0.24229319712295136,0.2910187781888942,125,11,udacity_adv,ent,200,epoch,0.218
2,0.15724124014377594,,,6,1,udacity_adv,gini,50,epoch,0.218
5,0.2227165848016739,,,12,1,udacity_adv,gini,100,epoch,0.218
5,0.19045786559581757,,,17,1,udacity_adv,gini,150,epoch,0.218
5,0.3600445091724396,0.207010081314482,0.28352729524346076,23,0,udacity_adv,gini,200,epoch,0.218
5,0.11673445254564285,0.057206704785568,0.08697057866560542,18,7,udacity_adv,gd,50,epoch,0.218
6,0.24610960483551025,0.1343968160562504,0.19025321044588034,35,3,udacity_adv,gd,100,epoch,0.218
15,0.3478510081768036,0.21936382063957846,0.28360741440819104,54,5,udacity_adv,gd,150,epoch,0.218
12,0.3188363313674927,0.23317882803906684,0.27600757970327977,66,6,udacity_adv,gd,200,epoch,0.218
9,0.270535945892334,0.10550027657145075,0.18801811123189238,37,8,udacity_adv,kmnc,50,epoch,0.218
19,0.38647717237472534,0.2912524187459179,0.3388647955603216,78,5,udacity_adv,kmnc,100,epoch,0.218
18,0.44730037450790405,0.2706741704330638,0.3589872724704839,119,8,udacity_adv,kmnc,150,epoch,0.218
31,0.3523622155189514,0.2133849372821945,0.282873576400573,154,21,udacity_adv,kmnc,200,epoch,0.218
16,0.31444188952445984,0.2890900701192656,0.3017659798218627,49,3,udacity_adv,nac,50,epoch,0.218
25,0.3242458403110504,0.1866420620118092,0.2554439511614298,96,3,udacity_adv,nac,100,epoch,0.218
28,0.41436347365379333,0.2941100433588702,0.35423675850633174,145,8,udacity_adv,nac,150,epoch,0.218
23,0.5150572061538696,0.3953316083695304,0.4551944072617,194,4,udacity_adv,nac,200,epoch,0.218
5,0.26918599009513855,0.10248233566821224,0.1858341628816754,16,2,udacity_adv,lsa,50,epoch,0.218
9,0.2190040498971939,0.07347757304317339,0.14624081147018364,34,7,udacity_adv,lsa,100,epoch,0.218
13,0.1524343639612198,0.07722626315052819,0.11483031355587399,50,12,udacity_adv,lsa,150,epoch,0.218
10,0.30053895711898804,0.1456039061340248,0.22307143162650642,69,3,udacity_adv,lsa,200,epoch,0.218
3,0.15993617475032806,,,12,1,udacity_adv,std,50,epoch,0.218
4,0.12859822809696198,,,34,1,udacity_adv,std,100,epoch,0.218
13,0.276188462972641,0.1862333586434598,0.2312109108080504,55,5,udacity_adv,std,150,epoch,0.218
13,0.31762436032295227,0.23339675432622378,0.275510557324588,71,4,udacity_adv,std,200,epoch,0.218
3,0.19817018508911133,-0.00668961960806078,0.09574028274052528,20,7,udacity_adv,pace,50,epoch,0.218
10,0.32415708899497986,0.1440813717222968,0.23411923035863832,42,3,udacity_adv,pace,100,epoch,0.218
8,0.2121066153049469,0.11318017196862346,0.16264339363678518,58,5,udacity_adv,pace,150,epoch,0.218
16,0.30686089396476746,0.24132457709470584,0.2740927355297367,76,5,udacity_adv,pace,200,epoch,0.218
3,0.09781438112258911,-0.006357309948305481,0.045728535587141815,16,4,udacity_adv,dr,50,epoch,0.262
7,0.3480283319950104,0.12734184832913012,0.23768509016207023,28,0,udacity_adv,dr,100,epoch,0.262
11,0.2792099416255951,0.321659166960398,0.30043455429299654,46,4,udacity_adv,dr,150,epoch,0.262
17,0.30638211965560913,0.1989334887389712,0.25265780419729017,62,7,udacity_adv,dr,200,epoch,0.262
6,0.39129438996315,0.10730827944472512,0.24930133470393756,33,0,udacity_adv,ces,50,epoch,0.262
18,0.3722938597202301,0.23209443466070964,0.3021941471904699,68,2,udacity_adv,ces,100,epoch,0.262
18,0.3093537390232086,0.11984750803465993,0.21460062352893428,100,10,udacity_adv,ces,150,epoch,0.262
23,0.3898923993110657,0.2658795372556063,0.327885968283336,137,7,udacity_adv,ces,200,epoch,0.262
4,0.291877806186676,0.019651646080941217,0.15576472613380862,15,0,udacity_adv,est,50,epoch,0.262
9,0.18737751245498657,0.09298160185212319,0.14017955715355487,33,2,udacity_adv,est,100,epoch,0.262
12,0.1657889038324356,0.05838766997567839,0.112088286904057,48,9,udacity_adv,est,150,epoch,0.262
8,0.28990888595581055,0.16580283979898627,0.2278558628773984,63,5,udacity_adv,est,200,epoch,0.262
4,0.14534738659858704,0.04440395118168662,0.09487566889013682,16,0,udacity_adv,rnd,50,epoch,0.262
7,0.2900238633155823,,,32,1,udacity_adv,rnd,100,epoch,0.262
13,0.1565091907978058,0.12502067099694655,0.14076493089737618,47,8,udacity_adv,rnd,150,epoch,0.262
12,0.19770266115665436,0.12210172660311687,0.1599021938798856,72,3,udacity_adv,rnd,200,epoch,0.262
6,0.15276019275188446,-0.022995392697927334,0.06488240002697857,21,6,udacity_adv,ent,50,epoch,0.262
11,0.3573651909828186,0.20525591610461974,0.28131055354371914,49,4,udacity_adv,ent,100,epoch,0.262
9,0.380161315202713,0.2529618936422013,0.3165616044224572,78,6,udacity_adv,ent,150,epoch,0.262
21,0.34755605459213257,0.20557456701928437,0.27656531080570845,112,9,udacity_adv,ent,200,epoch,0.262
2,0.12211857736110687,,,5,1,udacity_adv,gini,50,epoch,0.262
2,0.18640781939029694,0.0766024643777396,0.13150514188401827,9,2,udacity_adv,gini,100,epoch,0.262
4,0.3375416398048401,0.03957830888495677,0.18855997434489843,13,0,udacity_adv,gini,150,epoch,0.262
5,0.10979609936475754,0.050516347810656635,0.08015622358770709,18,7,udacity_adv,gini,200,epoch,0.262
5,0.10149288177490234,0.10927319852903322,0.10538304015196778,17,4,udacity_adv,gd,50,epoch,0.262
5,0.2972465455532074,0.02901752358589911,0.16313203456955325,33,2,udacity_adv,gd,100,epoch,0.262
9,0.22395706176757812,0.09775628940604404,0.16085667558681108,45,7,udacity_adv,gd,150,epoch,0.262
15,0.3020269274711609,0.11037372773340906,0.20620032760228496,60,6,udacity_adv,gd,200,epoch,0.262
9,0.31823113560676575,0.2579386293782541,0.28808488249250996,37,3,udacity_adv,kmnc,50,epoch,0.262
22,0.3324260711669922,0.21834478162918658,0.2753854263980894,77,10,udacity_adv,kmnc,100,epoch,0.262
21,0.3996569514274597,0.2601393927567012,0.3298981720920805,116,12,udacity_adv,kmnc,150,epoch,0.262
30,0.44279101490974426,0.44098694138890043,0.4418889781493224,149,12,udacity_adv,kmnc,200,epoch,0.262
13,0.37940314412117004,0.20916853842489036,0.2942858412730302,49,2,udacity_adv,nac,50,epoch,0.262
19,0.3433380424976349,0.2732628470339363,0.30830044476578555,96,6,udacity_adv,nac,100,epoch,0.262
31,0.3817669153213501,0.26992581233560664,0.32584636382847837,145,12,udacity_adv,nac,150,epoch,0.262
24,0.5408604145050049,0.45818075447092443,0.49952058448796466,194,5,udacity_adv,nac,200,epoch,0.262
4,0.15289939939975739,0.025915632609708767,0.08940751600473308,14,0,udacity_adv,lsa,50,epoch,0.262
6,0.32266971468925476,0.13280902912584902,0.2277393719075519,29,3,udacity_adv,lsa,100,epoch,0.262
6,0.279032438993454,0.1856521612598915,0.23234230012667273,44,6,udacity_adv,lsa,150,epoch,0.262
11,0.23892058432102203,0.11283633050881814,0.1758784574149201,60,10,udacity_adv,lsa,200,epoch,0.262
3,0.1751973032951355,,,11,1,udacity_adv,std,50,epoch,0.262
5,0.22434642910957336,0.036226035206090114,0.13028623215783175,32,3,udacity_adv,std,100,epoch,0.262
12,0.39266902208328247,0.19305488759432998,0.2928619548388062,49,2,udacity_adv,std,150,epoch,0.262
13,0.2935938835144043,0.23416128376391954,0.2638775836391619,66,6,udacity_adv,std,200,epoch,0.262
2,0.19125591218471527,,,18,1,udacity_adv,pace,50,epoch,0.262
9,0.30155420303344727,0.1471665289166751,0.22436036597506118,40,7,udacity_adv,pace,100,epoch,0.262
7,0.29862332344055176,0.2060219849934594,0.25232265421700556,54,2,udacity_adv,pace,150,epoch,0.262
18,0.3037746548652649,0.15986978359941456,0.23182221923233973,71,8,udacity_adv,pace,200,epoch,0.262
5,0.1763763278722763,,,14,1,udacity_adv,dr,50,epoch,0.305
8,0.2912253737449646,0.15527642790620208,0.22325090082558335,26,2,udacity_adv,dr,100,epoch,0.305
11,0.2440054714679718,0.14459369573708034,0.19429958360252608,43,7,udacity_adv,dr,150,epoch,0.305
13,0.29455018043518066,0.16012092027631114,0.2273355503557459,57,8,udacity_adv,dr,200,epoch,0.305
5,0.19578465819358826,0.10066315278499224,0.14822390548929026,32,0,udacity_adv,ces,50,epoch,0.305
19,0.2528435289859772,0.2366552179931235,0.24474937348955034,66,9,udacity_adv,ces,100,epoch,0.305
12,0.20414504408836365,0.17576525230152876,0.1899551481949462,94,9,udacity_adv,ces,150,epoch,0.305
15,0.3345508873462677,0.1997539588164377,0.2671524230813527,133,8,udacity_adv,ces,200,epoch,0.305
3,0.13290433585643768,0.05371085826019343,0.09330759705831555,15,2,udacity_adv,est,50,epoch,0.305
7,0.21452777087688446,0.07233805794305104,0.14343291440996775,31,4,udacity_adv,est,100,epoch,0.305
7,0.23410120606422424,0.1626766959502764,0.19838895100725032,44,5,udacity_adv,est,150,epoch,0.305
18,0.2342691570520401,0.14387689514705804,0.18907302609954907,57,7,udacity_adv,est,200,epoch,0.305
2,-0.021577993407845497,0.06916233420196678,0.023792170397060643,15,2,udacity_adv,rnd,50,epoch,0.305
6,0.14158369600772858,0.0744159918873879,0.10799984394755824,29,0,udacity_adv,rnd,100,epoch,0.305
10,0.2778598964214325,0.13698576422487235,0.20742283032315242,42,8,udacity_adv,rnd,150,epoch,0.305
5,0.2653164863586426,-0.022286443110107648,0.12151502162426747,70,0,udacity_adv,rnd,200,epoch,0.305
6,0.2627566158771515,0.20861935917114338,0.23568798752414744,21,3,udacity_adv,ent,50,epoch,0.305
9,0.39724698662757874,0.24073010779771756,0.31898854721264813,47,2,udacity_adv,ent,100,epoch,0.305
15,0.32808277010917664,0.14204819500243523,0.23506548255580595,74,8,udacity_adv,ent,150,epoch,0.305
14,0.3176841735839844,0.2697184033807339,0.2937012884823591,101,9,udacity_adv,ent,200,epoch,0.305
2,0.2299094945192337,0.0759700449031907,0.1529397697112122,5,0,udacity_adv,gini,50,epoch,0.305
2,0.33440181612968445,0.18334249139447092,0.2588721537620777,9,0,udacity_adv,gini,100,epoch,0.305
3,0.15808098018169403,0.06268151465563335,0.11038124741866369,13,5,udacity_adv,gini,150,epoch,0.305
6,0.23302866518497467,0.30806380397678546,0.27054623458088006,17,2,udacity_adv,gini,200,epoch,0.305
3,0.17428350448608398,0.020981114890883296,0.09763230968848365,16,3,udacity_adv,gd,50,epoch,0.305
6,0.10405410081148148,,,31,1,udacity_adv,gd,100,epoch,0.305
10,0.3661722242832184,0.22237945600836173,0.29427584014579006,41,4,udacity_adv,gd,150,epoch,0.305
13,0.21772268414497375,0.1461812145531532,0.18195194934906347,56,12,udacity_adv,gd,200,epoch,0.305
9,0.19327425956726074,0.08068070664608987,0.1369774831066753,35,9,udacity_adv,kmnc,50,epoch,0.305
19,0.3457157015800476,0.2704400524624335,0.30807787702124056,76,8,udacity_adv,kmnc,100,epoch,0.305
21,0.452971488237381,0.32061639213973653,0.3867939401885587,115,10,udacity_adv,kmnc,150,epoch,0.305
24,0.4790570139884949,0.33897267161244093,0.4090148428004679,148,8,udacity_adv,kmnc,200,epoch,0.305
14,0.34584054350852966,0.281211911577805,0.31352622754316734,49,3,udacity_adv,nac,50,epoch,0.305
24,0.3222866654396057,0.28664258944189924,0.3044646274407525,96,11,udacity_adv,nac,100,epoch,0.305
18,0.5570081472396851,0.500286499770071,0.5286473235048781,145,3,udacity_adv,nac,150,epoch,0.305
25,0.4675803482532501,0.25678503211988063,0.36218269018656535,194,10,udacity_adv,nac,200,epoch,0.305
4,0.16204163432121277,0.064262722808799,0.11315217856500588,13,0,udacity_adv,lsa,50,epoch,0.305
5,0.2762377858161926,0.07616408430351419,0.1762009350598534,28,6,udacity_adv,lsa,100,epoch,0.305
6,0.22359175980091095,0.18105276087498529,0.20232226033794812,40,4,udacity_adv,lsa,150,epoch,0.305
7,0.24769650399684906,0.1254491770663542,0.1865728405316016,56,2,udacity_adv,lsa,200,epoch,0.305
4,0.1496225744485855,,,10,1,udacity_adv,std,50,epoch,0.305
7,0.20993289351463318,0.15487198203628677,0.18240243777545997,32,3,udacity_adv,std,100,epoch,0.305
10,0.2834160029888153,0.34057669508614147,0.3119963490374784,45,5,udacity_adv,std,150,epoch,0.305
10,0.23872068524360657,0.2066971164134727,0.2227089008285396,56,4,udacity_adv,std,200,epoch,0.305
2,0.03833110257983208,-0.12140872303450889,-0.04153881022733841,17,0,udacity_adv,pace,50,epoch,0.305
11,0.2834460735321045,0.21809670122311092,0.25077138737760774,37,6,udacity_adv,pace,100,epoch,0.305
8,0.2517203986644745,0.19816122510422707,0.22494081188435078,50,6,udacity_adv,pace,150,epoch,0.305
13,0.2660551965236664,0.20401189924754787,0.23503354788560712,67,5,udacity_adv,pace,200,epoch,0.305
8,0.230633944272995,0.10643850360424623,0.1685362239386206,50,0,udacity_dave,dr,50,epoch,0.0
18,0.3326244056224823,0.1947272130687063,0.2636758093455943,100,5,udacity_dave,dr,100,epoch,0.0
31,0.37131455540657043,0.34741668541201304,0.35936562040929176,150,11,udacity_dave,dr,150,epoch,0.0
36,0.38137269020080566,0.3063381335714709,0.3438554118861383,200,13,udacity_dave,dr,200,epoch,0.0
11,0.3382737338542938,0.1678793415299652,0.2530765376921295,50,3,udacity_dave,ces,50,epoch,0.0
23,0.4808835983276367,0.34582687127067663,0.4133552347991567,100,4,udacity_dave,ces,100,epoch,0.0
28,0.4752403795719147,0.3868885645374217,0.4310644720546682,150,16,udacity_dave,ces,150,epoch,0.0
14,0.2835453748703003,,,200,1,udacity_dave,ces,200,epoch,0.0
12,0.29371440410614014,0.13251783224219027,0.2131161181741652,50,9,udacity_dave,est,50,epoch,0.0
22,0.39233386516571045,0.23489831702392094,0.3136160910948157,100,4,udacity_dave,est,100,epoch,0.0
24,0.39224952459335327,0.2677094079780554,0.32997946628570435,150,5,udacity_dave,est,150,epoch,0.0
25,0.38162872195243835,0.24386396608600636,0.31274634401922236,200,6,udacity_dave,est,200,epoch,0.0
8,0.18617992103099823,,,50,1,udacity_dave,rnd,50,epoch,0.0
19,0.3504534661769867,0.228207899886939,0.28933068303196285,100,7,udacity_dave,rnd,100,epoch,0.0
29,0.3623008131980896,0.22111994780638855,0.2917103805022391,150,14,udacity_dave,rnd,150,epoch,0.0
37,0.3999693691730499,0.27878478211508556,0.3393770756440677,200,11,udacity_dave,rnd,200,epoch,0.0
12,0.3746986389160156,0.1666524915330371,0.27067556522452635,50,4,udacity_dave,ent,50,epoch,0.0
23,0.32127732038497925,0.26776895951083146,0.29452313994790535,100,13,udacity_dave,ent,100,epoch,0.0
17,0.4921707212924957,0.34679936022918056,0.41948504076083815,150,9,udacity_dave,ent,150,epoch,0.0
19,0.5999382734298706,0.42150036220570747,0.510719317817789,200,3,udacity_dave,ent,200,epoch,0.0
11,0.3829239010810852,0.3312436031854713,0.35708375213327825,50,2,udacity_dave,gini,50,epoch,0.0
25,0.32519325613975525,0.27004423071850725,0.29761874342913125,100,12,udacity_dave,gini,100,epoch,0.0
28,0.40010976791381836,0.32713513814431044,0.3636224530290644,150,8,udacity_dave,gini,150,epoch,0.0
34,0.4186294972896576,0.31582289261871094,0.3672261949541843,200,16,udacity_dave,gini,200,epoch,0.0
13,0.2672232389450073,0.15102904739283005,0.2091261431689187,50,9,udacity_dave,gd,50,epoch,0.0
27,0.2636973261833191,0.17776469217299612,0.2207310091781576,100,18,udacity_dave,gd,100,epoch,0.0
32,0.3860860764980316,0.43396260295850664,0.4100243397282691,150,14,udacity_dave,gd,150,epoch,0.0
31,0.4552966356277466,0.3483555559934012,0.4018260958105739,200,4,udacity_dave,gd,200,epoch,0.0
16,0.32351887226104736,0.18205550521695324,0.2527871887390003,50,6,udacity_dave,kmnc,50,epoch,0.0
14,0.32475918531417847,0.27814199860050026,0.30145059195733936,100,5,udacity_dave,kmnc,100,epoch,0.0
29,0.42716971039772034,0.3346840875453492,0.38092689897153476,150,11,udacity_dave,kmnc,150,epoch,0.0
22,0.45460426807403564,0.28102974742647696,0.3678170077502563,200,5,udacity_dave,kmnc,200,epoch,0.0
10,0.3929329812526703,0.22885090312830336,0.3108919421904868,50,3,udacity_dave,nac,50,epoch,0.0
17,0.40587249398231506,0.2096357357374253,0.3077541148598702,100,2,udacity_dave,nac,100,epoch,0.0
32,0.2958243489265442,0.18418449149247698,0.24000442020951057,150,17,udacity_dave,nac,150,epoch,0.0
39,0.41811585426330566,0.2839556040585711,0.3510357291609384,200,10,udacity_dave,nac,200,epoch,0.0
16,0.3010295629501343,0.33168003795861206,0.31635480045437314,50,4,udacity_dave,lsa,50,epoch,0.0
19,0.39533570408821106,0.2773860633048679,0.3363608836965395,100,4,udacity_dave,lsa,100,epoch,0.0
18,0.26878243684768677,0.12390953195178242,0.1963459843997346,150,8,udacity_dave,lsa,150,epoch,0.0
31,0.34318244457244873,0.2608977417662097,0.3020400931693292,200,15,udacity_dave,lsa,200,epoch,0.0
