Number of Clusters,Silhouette Score,DBCV Score,Combined Score,Number of Mispredicted Inputs,Number of Noisy Inputs,test_set,selection_metric,budget,model,threshold,Config
16,0.38643547892570496,0.31464143912864606,0.3505384590271755,100,8,udacity,kmnc,100,dave2v3,0.0,
17,0.47049087285995483,0.4575101489504335,0.4640005109051942,150,6,udacity,kmnc,150,dave2v3,0.0,
36,0.3878766596317291,0.17304117262030383,0.2804589161260165,200,23,udacity,kmnc,200,dave2v3,0.0,
12,0.33973589539527893,0.18646792183812191,0.2631019086167004,50,0,udacity,nac,50,dave2v3,0.0,
15,0.33431366086006165,0.2517412047273167,0.29302743279368915,100,8,udacity,nac,100,dave2v3,0.0,
12,0.6377911567687988,0.6153454341176202,0.6265682954432095,150,3,udacity,nac,150,dave2v3,0.0,
37,0.4457074701786041,0.24647029503956158,0.3460888826090829,200,8,udacity,nac,200,dave2v3,0.0,
8,0.3212442696094513,0.03173569476541688,0.17648998218743409,50,4,udacity,lsa,50,dave2v3,0.0,
17,0.3143426775932312,0.049001136017402566,0.1816719068053169,100,8,udacity,lsa,100,dave2v3,0.0,
20,0.4390617311000824,0.37747406226151475,0.40826789668079855,150,7,udacity,lsa,150,dave2v3,0.0,
40,0.36789143085479736,0.17228698237096896,0.27008920661288316,200,19,udacity,lsa,200,dave2v3,0.0,
16,0.368191123008728,0.2942488325874359,0.331219977798082,50,3,udacity,std,50,dave2v3,0.0,
16,0.23137059807777405,0.16007712828993717,0.1957238631838556,100,6,udacity,std,100,dave2v3,0.0,
37,0.37494003772735596,0.29018304956984287,0.3325615436485994,150,14,udacity,std,150,dave2v3,0.0,
43,0.3889353275299072,0.2872326039626914,0.3380839657462993,200,16,udacity,std,200,dave2v3,0.0,
13,0.21462829411029816,0.12022673487259822,0.1674275144914482,50,7,udacity,pace,50,dave2v3,0.0,
17,0.24948787689208984,0.16117245148869758,0.2053301641903937,100,5,udacity,pace,100,dave2v3,0.0,
26,0.3342834413051605,0.24102141764752807,0.2876524294763443,150,10,udacity,pace,150,dave2v3,0.0,
41,0.37807953357696533,0.20003299377303133,0.2890562636749983,200,15,udacity,pace,200,dave2v3,0.0,
6,0.2620272636413574,,,33,1,udacity,dr,50,dave2v3,0.044,
11,0.36892908811569214,0.22075554592082147,0.2948423170182568,69,2,udacity,dr,100,dave2v3,0.044,
24,0.39809516072273254,0.29007889493969125,0.3440870278312119,102,13,udacity,dr,150,dave2v3,0.044,
23,0.5048785209655762,0.3720938667428504,0.4384861938542133,126,6,udacity,dr,200,dave2v3,0.044,
8,0.19523246586322784,0.0876130837896219,0.14142277482642487,35,3,udacity,ces,50,dave2v3,0.044,
12,0.25822505354881287,0.10879687876198488,0.18351096615539886,69,3,udacity,ces,100,dave2v3,0.044,
22,0.385317862033844,0.24425587268790105,0.3147868673608725,111,12,udacity,ces,150,dave2v3,0.044,
25,0.3789201080799103,0.2288578794788861,0.3038889937793982,144,11,udacity,ces,200,dave2v3,0.044,
11,0.35107287764549255,0.24296793001517827,0.2970204038303354,36,4,udacity,est,50,dave2v3,0.044,
9,0.29038453102111816,0.2294373878860766,0.2599109594535974,71,2,udacity,est,100,dave2v3,0.044,
27,0.4633437395095825,0.3195580695759157,0.3914509045427491,116,8,udacity,est,150,dave2v3,0.044,
30,0.30912157893180847,0.2176382274719256,0.26337990320186705,131,24,udacity,est,200,dave2v3,0.044,
6,0.22955642640590668,0.1758294692025994,0.20269294780425304,34,3,udacity,rnd,50,dave2v3,0.044,
13,0.30524182319641113,0.19065741188183286,0.24794961753912198,61,5,udacity,rnd,100,dave2v3,0.044,
24,0.34293514490127563,0.2636428422043403,0.303288993552808,108,14,udacity,rnd,150,dave2v3,0.044,
29,0.3572973906993866,0.24737366542501604,0.3023355280622013,127,12,udacity,rnd,200,dave2v3,0.044,
8,0.3789210319519043,,,37,1,udacity,ent,50,dave2v3,0.044,
14,0.5193759799003601,,,76,1,udacity,ent,100,dave2v3,0.044,
23,0.33852067589759827,0.21971638903801002,0.27911853246780416,112,13,udacity,ent,150,dave2v3,0.044,
34,0.3224359154701233,0.15964008937761584,0.24103800242386958,144,9,udacity,ent,200,dave2v3,0.044,
4,0.1553572565317154,,,15,1,udacity,gini,50,dave2v3,0.044,
13,0.3915669322013855,,,40,1,udacity,gini,100,dave2v3,0.044,
19,0.3480682969093323,0.27403752805057013,0.3110529124799512,57,9,udacity,gini,150,dave2v3,0.044,
18,0.4548603892326355,0.29694364122704,0.37590201522983774,78,4,udacity,gini,200,dave2v3,0.044,
11,0.2666708528995514,0.3983310869393579,0.33250096991945466,34,6,udacity,gd,50,dave2v3,0.044,
15,0.3077584207057953,0.2067958834018284,0.25727715205381185,66,8,udacity,gd,100,dave2v3,0.044,
24,0.29627910256385803,0.1662605718180156,0.2312698371909368,96,15,udacity,gd,150,dave2v3,0.044,
19,0.28571006655693054,0.1966887103455918,0.24119938845126115,113,6,udacity,gd,200,dave2v3,0.044,
10,0.3609544634819031,0.2660003864298871,0.3134774249558951,44,8,udacity,kmnc,50,dave2v3,0.044,
17,0.4198227822780609,0.33003909791853436,0.37493094009829764,77,9,udacity,kmnc,100,dave2v3,0.044,
21,0.4315912127494812,0.3268654639532788,0.37922833835138003,114,10,udacity,kmnc,150,dave2v3,0.044,
26,0.48499760031700134,0.3892606295423372,0.43712911492966927,154,6,udacity,kmnc,200,dave2v3,0.044,
10,0.40459340810775757,0.4724100744517264,0.43850174127974195,34,3,udacity,nac,50,dave2v3,0.044,
10,0.48030173778533936,0.43240038943159836,0.4563510636084689,69,4,udacity,nac,100,dave2v3,0.044,
13,0.5999125242233276,0.5284354914953987,0.5641740078593631,99,4,udacity,nac,150,dave2v3,0.044,
27,0.37163811922073364,0.2318693973011048,0.3017537582609192,135,8,udacity,nac,200,dave2v3,0.044,
12,0.18919262290000916,0.13143241797610888,0.16031252043805902,37,6,udacity,lsa,50,dave2v3,0.044,
14,0.40190884470939636,0.21714305186211832,0.30952594828575736,77,4,udacity,lsa,100,dave2v3,0.044,
21,0.3691679835319519,0.16987677618155894,0.2695223798567554,106,11,udacity,lsa,150,dave2v3,0.044,
14,0.3937498927116394,0.335861304818421,0.3648055987650302,140,6,udacity,lsa,200,dave2v3,0.044,
11,0.25385695695877075,,,31,1,udacity,std,50,dave2v3,0.044,
15,0.32164689898490906,0.23028318310654727,0.27596504104572817,67,5,udacity,std,100,dave2v3,0.044,
21,0.34976720809936523,0.2538851930161807,0.301826200557773,104,8,udacity,std,150,dave2v3,0.044,
23,0.24409709870815277,0.19677983855274417,0.22043846863044847,132,3,udacity,std,200,dave2v3,0.044,
8,0.27958953380584717,0.13949726497125645,0.20954339938855182,30,3,udacity,pace,50,dave2v3,0.044,
19,0.3389585316181183,0.25196635799477857,0.29546244480644845,69,3,udacity,pace,100,dave2v3,0.044,
21,0.35744449496269226,0.18445847439816812,0.2709514846804302,86,10,udacity,pace,150,dave2v3,0.044,
29,0.31663405895233154,0.23714883950856888,0.2768914492304502,137,9,udacity,pace,200,dave2v3,0.044,
4,0.20671509206295013,,,19,1,udacity,dr,50,dave2v3,0.087,
7,0.2079637348651886,,,42,1,udacity,dr,100,dave2v3,0.087,
16,0.4415377378463745,0.33971870725846415,0.39062822255241936,68,6,udacity,dr,150,dave2v3,0.087,
19,0.2986063063144684,0.14265974832478637,0.22063302731962736,81,18,udacity,dr,200,dave2v3,0.087,
8,0.3388625979423523,0.21264098116918578,0.27575178955576907,26,4,udacity,ces,50,dave2v3,0.087,
14,0.2858191728591919,0.21069156351090648,0.24825536818504917,50,7,udacity,ces,100,dave2v3,0.087,
12,0.3059047758579254,0.2553121197760121,0.28060844781696875,81,5,udacity,ces,150,dave2v3,0.087,
27,0.4131738245487213,0.2542019210410221,0.3336878727948717,106,8,udacity,ces,200,dave2v3,0.087,
10,0.3260219693183899,0.24950771471454772,0.2877648420164688,27,4,udacity,est,50,dave2v3,0.087,
10,0.32151225209236145,0.13541207109500117,0.22846216159368132,43,5,udacity,est,100,dave2v3,0.087,
21,0.4162106513977051,0.33442319004979715,0.3753169207237511,81,4,udacity,est,150,dave2v3,0.087,
17,0.34395164251327515,0.23935019719933728,0.2916509198563062,82,13,udacity,est,200,dave2v3,0.087,
8,0.2304496169090271,,,23,1,udacity,rnd,50,dave2v3,0.087,
12,0.26589566469192505,0.18560602434027237,0.22575084451609873,39,2,udacity,rnd,100,dave2v3,0.087,
12,0.32634833455085754,0.14780749633525148,0.2370779154430545,76,4,udacity,rnd,150,dave2v3,0.087,
14,0.33094874024391174,0.17996928502711215,0.25545901263551196,72,7,udacity,rnd,200,dave2v3,0.087,
9,0.3795275390148163,0.4185644767974158,0.39904600790611605,28,2,udacity,ent,50,dave2v3,0.087,
11,0.5014733672142029,0.3640814850684705,0.4327774261413367,53,5,udacity,ent,100,dave2v3,0.087,
15,0.45288607478141785,0.26222507440170545,0.3575555745915616,79,5,udacity,ent,150,dave2v3,0.087,
19,0.43336278200149536,0.23885390827595726,0.33610834513872634,104,2,udacity,ent,200,dave2v3,0.087,
2,0.1906033307313919,0.07184379560493905,0.13122356316816547,9,5,udacity,gini,50,dave2v3,0.087,
7,0.246732696890831,0.32598194725577456,0.2863573220733028,23,3,udacity,gini,100,dave2v3,0.087,
12,0.36785662174224854,0.2573209159290298,0.31258876883563913,35,5,udacity,gini,150,dave2v3,0.087,
12,0.3424590826034546,0.19182546377378334,0.26714227318861894,48,9,udacity,gini,200,dave2v3,0.087,
5,0.16380099952220917,0.08561858602304595,0.12470979277262756,18,3,udacity,gd,50,dave2v3,0.087,
8,0.2519822120666504,0.16491872048023012,0.20845046627344027,35,3,udacity,gd,100,dave2v3,0.087,
15,0.315555602312088,0.3692560953713064,0.3424058488416972,63,6,udacity,gd,150,dave2v3,0.087,
13,0.20380257070064545,0.21068211529714223,0.20724234299889382,69,4,udacity,gd,200,dave2v3,0.087,
6,0.3858214318752289,0.20017154857473793,0.2929964902249834,34,8,udacity,kmnc,50,dave2v3,0.087,
15,0.45359137654304504,0.3728340959546559,0.41321273624885047,60,7,udacity,kmnc,100,dave2v3,0.087,
21,0.4433406889438629,0.41744734720586735,0.4303940180748651,90,9,udacity,kmnc,150,dave2v3,0.087,
18,0.4269430339336395,0.23558324488480098,0.33126313940922025,121,3,udacity,kmnc,200,dave2v3,0.087,
8,0.24349084496498108,0.32653673471670863,0.28501378984084486,20,2,udacity,nac,50,dave2v3,0.087,
8,0.19112755358219147,0.14723297170540922,0.16918026264380034,42,10,udacity,nac,100,dave2v3,0.087,
13,0.3324812054634094,0.27359701546920157,0.3030391104663055,60,7,udacity,nac,150,dave2v3,0.087,
11,0.46712854504585266,0.3807566100553643,0.4239425775506085,76,3,udacity,nac,200,dave2v3,0.087,
5,0.19131521880626678,,,24,1,udacity,lsa,50,dave2v3,0.087,
13,0.3069320023059845,0.13373070709313345,0.22033135469955897,57,5,udacity,lsa,100,dave2v3,0.087,
14,0.3568263351917267,,,79,1,udacity,lsa,150,dave2v3,0.087,
21,0.3471944034099579,0.2192389271393268,0.28321666527464234,103,14,udacity,lsa,200,dave2v3,0.087,
5,0.19175994396209717,0.1389184242672775,0.16533918411468734,17,3,udacity,std,50,dave2v3,0.087,
11,0.27442091703414917,0.16503653156923004,0.2197287243016896,41,5,udacity,std,100,dave2v3,0.087,
15,0.28834158182144165,0.1694995041972166,0.22892054300932912,60,9,udacity,std,150,dave2v3,0.087,
16,0.3378538191318512,0.21909977749249995,0.2784767983121756,70,5,udacity,std,200,dave2v3,0.087,
2,0.16573043167591095,-0.03137751326473551,0.06717645920558772,11,5,udacity,pace,50,dave2v3,0.087,
9,0.2440113127231598,0.1296153642145747,0.18681333846886725,39,6,udacity,pace,100,dave2v3,0.087,
11,0.3494874835014343,0.2047849262887515,0.27713620489509294,54,5,udacity,pace,150,dave2v3,0.087,
15,0.3255956172943115,0.22676169898460188,0.2761786581394567,84,2,udacity,pace,200,dave2v3,0.087,
4,0.2675565779209137,,,13,1,udacity,dr,50,dave2v3,0.131,
7,0.23207710683345795,0.019067565093870514,0.12557233596366424,29,11,udacity,dr,100,dave2v3,0.131,
14,0.40906527638435364,0.30321463534671866,0.35613995586553615,50,5,udacity,dr,150,dave2v3,0.131,
13,0.3946165144443512,0.35715451794364195,0.37588551619399657,56,6,udacity,dr,200,dave2v3,0.131,
6,0.18522696197032928,0.07688768240620443,0.13105732218826685,17,4,udacity,ces,50,dave2v3,0.131,
11,0.3296077251434326,0.2548240429836442,0.2922158840635384,34,5,udacity,ces,100,dave2v3,0.131,
15,0.3107457458972931,0.228733042232686,0.26973939406498953,67,5,udacity,ces,150,dave2v3,0.131,
21,0.35127776861190796,0.22323930208667475,0.28725853534929136,81,12,udacity,ces,200,dave2v3,0.131,
5,0.06971769779920578,0.06344414054793951,0.06658091917357264,19,0,udacity,est,50,dave2v3,0.131,
7,0.28776171803474426,0.1973985435819216,0.24258013080833293,33,4,udacity,est,100,dave2v3,0.131,
14,0.34186702966690063,0.26293127712550607,0.3023991533962034,50,4,udacity,est,150,dave2v3,0.131,
11,0.41794487833976746,0.2720765912250113,0.3450107347823894,58,0,udacity,est,200,dave2v3,0.131,
6,0.2519761323928833,0.06237848726853594,0.15717730983070963,16,0,udacity,rnd,50,dave2v3,0.131,
7,0.20881618559360504,0.24057343057464403,0.22469480808412454,26,2,udacity,rnd,100,dave2v3,0.131,
8,0.14638914167881012,,,48,1,udacity,rnd,150,dave2v3,0.131,
12,0.3064257502555847,0.21590529692652177,0.2611655235910533,50,6,udacity,rnd,200,dave2v3,0.131,
4,0.08873074501752853,0.028180267011808747,0.05845550601466864,17,9,udacity,ent,50,dave2v3,0.131,
8,0.42105013132095337,0.28407967549934493,0.3525649034101491,36,5,udacity,ent,100,dave2v3,0.131,
8,0.46359410881996155,0.28241645322172654,0.37300528102084407,54,5,udacity,ent,150,dave2v3,0.131,
11,0.46510088443756104,0.23236525574798167,0.3487330700927713,77,2,udacity,ent,200,dave2v3,0.131,
2,0.12324521690607071,0.019662480065723104,0.0714538484858969,5,0,udacity,gini,50,dave2v3,0.131,
5,0.17950469255447388,,,13,1,udacity,gini,100,dave2v3,0.131,
9,0.3581199645996094,,,24,1,udacity,gini,150,dave2v3,0.131,
9,0.3128596544265747,0.2353314011949534,0.2740955278107641,33,7,udacity,gini,200,dave2v3,0.131,
2,0.22300486266613007,0.05550508959380104,0.13925497612996554,11,6,udacity,gd,50,dave2v3,0.131,
7,0.23784036934375763,0.21722023652579273,0.22753030293477516,23,2,udacity,gd,100,dave2v3,0.131,
12,0.3199338912963867,0.1665601149475367,0.2432470031219617,41,3,udacity,gd,150,dave2v3,0.131,
14,0.21205207705497742,0.1625762470024078,0.1873141620286926,54,6,udacity,gd,200,dave2v3,0.131,
10,0.34271323680877686,,,29,1,udacity,kmnc,50,dave2v3,0.131,
10,0.4043367803096771,0.22129260368952072,0.31281469199959894,51,2,udacity,kmnc,100,dave2v3,0.131,
15,0.3761005699634552,0.2975963690679849,0.33684846951572006,74,4,udacity,kmnc,150,dave2v3,0.131,
24,0.4302437901496887,0.33720157185648014,0.38372268100308443,103,8,udacity,kmnc,200,dave2v3,0.131,
3,0.19183506071567535,,,12,1,udacity,nac,50,dave2v3,0.131,
8,0.21369291841983795,0.0770899024804895,0.14539141045016374,31,5,udacity,nac,100,dave2v3,0.131,
10,0.40016382932662964,0.3540967699370912,0.3771302996318604,42,4,udacity,nac,150,dave2v3,0.131,
13,0.21447573602199554,0.24163900593562357,0.22805737097880957,49,11,udacity,nac,200,dave2v3,0.131,
5,0.18238717317581177,0.06438366449592216,0.12338541883586696,20,3,udacity,lsa,50,dave2v3,0.131,
11,0.2819797992706299,0.31491264918215434,0.2984462242263921,46,6,udacity,lsa,100,dave2v3,0.131,
13,0.29344770312309265,0.171114472140945,0.23228108763201882,58,7,udacity,lsa,150,dave2v3,0.131,
15,0.3470301926136017,0.11810919773485777,0.23256969517422973,77,9,udacity,lsa,200,dave2v3,0.131,
3,0.12724673748016357,0.07697060925916555,0.10210867336966456,11,0,udacity,std,50,dave2v3,0.131,
5,0.23844584822654724,0.08331884748092046,0.16088234785373384,20,0,udacity,std,100,dave2v3,0.131,
13,0.25132331252098083,0.11309959736654254,0.18221145494376167,40,6,udacity,std,150,dave2v3,0.131,
17,0.3732113540172577,0.2519954586071248,0.31260340631219125,50,4,udacity,std,200,dave2v3,0.131,
2,0.07622738182544708,0.02271183670929579,0.049469609267371435,8,2,udacity,pace,50,dave2v3,0.131,
5,0.10670401901006699,0.2268465213867216,0.16677527019839428,30,4,udacity,pace,100,dave2v3,0.131,
10,0.283591091632843,0.25708257865149337,0.2703368351421682,32,3,udacity,pace,150,dave2v3,0.131,
14,0.3612416088581085,0.1844861828878836,0.2728638958729961,56,4,udacity,pace,200,dave2v3,0.131,
4,0.2819121778011322,,,11,1,udacity,dr,50,dave2v3,0.175,
8,0.23384176194667816,,,25,1,udacity,dr,100,dave2v3,0.175,
13,0.32582053542137146,0.1941777757841773,0.25999915560277437,43,6,udacity,dr,150,dave2v3,0.175,
12,0.4068664312362671,0.460304740906429,0.433585586071348,47,5,udacity,dr,200,dave2v3,0.175,
4,0.15466541051864624,0.09237450631327963,0.12351995841596294,13,2,udacity,ces,50,dave2v3,0.175,
9,0.30730685591697693,0.18387887745998932,0.24559286668848312,29,5,udacity,ces,100,dave2v3,0.175,
11,0.33421769738197327,0.20804724930217483,0.271132473342074,49,4,udacity,ces,150,dave2v3,0.175,
13,0.2847278118133545,0.2304629568901024,0.25759538435172846,61,8,udacity,ces,200,dave2v3,0.175,
4,0.21480415761470795,0.08711813749966715,0.15096114755718754,15,6,udacity,est,50,dave2v3,0.175,
8,0.3486899435520172,0.21692621386359623,0.2828080787078067,23,2,udacity,est,100,dave2v3,0.175,
9,0.2883429527282715,0.18936325628335704,0.23885310450581426,37,5,udacity,est,150,dave2v3,0.175,
9,0.34982743859291077,0.30505595602146807,0.3274416973071894,39,3,udacity,est,200,dave2v3,0.175,
5,0.21377533674240112,0.156556249134887,0.18516579293864405,13,3,udacity,rnd,50,dave2v3,0.175,
7,0.14455030858516693,0.14451948011087656,0.14453489434802175,20,5,udacity,rnd,100,dave2v3,0.175,
11,0.3002279996871948,,,32,1,udacity,rnd,150,dave2v3,0.175,
11,0.23598046600818634,0.13625981293610254,0.18612013947214445,37,7,udacity,rnd,200,dave2v3,0.175,
5,0.22571034729480743,0.3339281164066084,0.2798192318507079,12,2,udacity,ent,50,dave2v3,0.175,
6,0.3716764450073242,0.20257431542493085,0.28712538021612755,25,3,udacity,ent,100,dave2v3,0.175,
12,0.25819364190101624,0.1235935564960329,0.19089359919852456,42,8,udacity,ent,150,dave2v3,0.175,
11,0.3865075707435608,0.2386140378824212,0.312560804312991,60,2,udacity,ent,200,dave2v3,0.175,
-1,-1.0,,-1.0,2,-1,udacity,gini,50,dave2v3,0.175,-1.0
0,-1.0,-1.0,-1.0,5,5,udacity,gini,100,dave2v3,0.175,
3,0.23668770492076874,0.08600966577484176,0.16134868534780525,12,3,udacity,gini,150,dave2v3,0.175,
5,0.18364429473876953,0.39588362189629345,0.2897639583175315,16,4,udacity,gini,200,dave2v3,0.175,
0,-1.0,-1.0,-1.0,5,5,udacity,gd,50,dave2v3,0.175,
4,0.1574474275112152,0.12268514413956721,0.1400662858253912,18,7,udacity,gd,100,dave2v3,0.175,
11,0.3269767463207245,0.24095005211954287,0.2839633992201337,32,2,udacity,gd,150,dave2v3,0.175,
9,0.20959797501564026,0.16929338318818868,0.18944567910191445,40,5,udacity,gd,200,dave2v3,0.175,
6,0.34223243594169617,,,22,1,udacity,kmnc,50,dave2v3,0.175,
10,0.24098365008831024,0.3254055521900038,0.283194601139157,39,5,udacity,kmnc,100,dave2v3,0.175,
12,0.34848636388778687,0.21890388242311185,0.28369512315544937,55,8,udacity,kmnc,150,dave2v3,0.175,
14,0.42732352018356323,0.3034217498841875,0.3653726350338754,88,2,udacity,kmnc,200,dave2v3,0.175,
1,0.14415107667446136,-0.031682486965040516,0.056234294854710425,6,3,udacity,nac,50,dave2v3,0.175,
7,0.1795089691877365,0.15424695704559344,0.16687796311666497,19,4,udacity,nac,100,dave2v3,0.175,
8,0.362531453371048,0.30111400739456495,0.33182273038280646,27,3,udacity,nac,150,dave2v3,0.175,
10,0.3546624779701233,0.3810396276392156,0.36785105280466945,32,2,udacity,nac,200,dave2v3,0.175,
6,0.20422834157943726,0.1384502104105015,0.1713392759949694,16,3,udacity,lsa,50,dave2v3,0.175,
7,0.2687077224254608,0.030720523033707488,0.14971412272958415,37,5,udacity,lsa,100,dave2v3,0.175,
8,0.4030674397945404,0.17617980734921246,0.28962362357187643,47,4,udacity,lsa,150,dave2v3,0.175,
14,0.34656599164009094,0.2063964153237662,0.27648120348192856,59,6,udacity,lsa,200,dave2v3,0.175,
3,0.20856018364429474,0.07558260067029808,0.14207139215729642,7,0,udacity,std,50,dave2v3,0.175,
6,0.1543911099433899,0.11388756987832352,0.1341393399108567,17,5,udacity,std,100,dave2v3,0.175,
9,0.25531134009361267,0.16002674743311773,0.2076690437633652,28,7,udacity,std,150,dave2v3,0.175,
12,0.2553151547908783,0.21309290156268335,0.23420402817678082,41,8,udacity,std,200,dave2v3,0.175,
3,0.15728135406970978,0.3252523197714092,0.2412668369205595,8,2,udacity,pace,50,dave2v3,0.175,
5,0.2955786883831024,0.10812687501034574,0.20185278169672408,17,4,udacity,pace,100,dave2v3,0.175,
4,0.1662960946559906,0.024815248987850477,0.09555567182192054,16,3,udacity,pace,150,dave2v3,0.175,
12,0.32424747943878174,0.25102037427337415,0.2876339268560779,44,4,udacity,pace,200,dave2v3,0.175,
2,0.2178061455488205,0.1564641719765611,0.1871351587626908,7,2,udacity,dr,50,dave2v3,0.218,
2,0.27131369709968567,-0.00448702554855674,0.13341333577556447,19,0,udacity,dr,100,dave2v3,0.218,
9,0.4318806827068329,0.2814987173675179,0.3566897000371754,36,2,udacity,dr,150,dave2v3,0.218,
10,0.2566065192222595,0.22511948419032535,0.24086300170629243,39,11,udacity,dr,200,dave2v3,0.218,
3,0.17279645800590515,0.011957734396841588,0.09237709620137337,10,3,udacity,ces,50,dave2v3,0.218,
9,0.20033971965312958,0.14463783980602646,0.17248877972957802,25,5,udacity,ces,100,dave2v3,0.218,
11,0.2803904712200165,0.19807225366343134,0.2392313624417239,44,7,udacity,ces,150,dave2v3,0.218,
10,0.28088417649269104,0.2832851858811657,0.28208468118692837,48,2,udacity,ces,200,dave2v3,0.218,
3,0.22584648430347443,0.04141857034601885,0.13363252732474665,10,0,udacity,est,50,dave2v3,0.218,
4,0.21869784593582153,,,17,1,udacity,est,100,dave2v3,0.218,
9,0.33158817887306213,0.38525474562170214,0.35842146224738214,24,2,udacity,est,150,dave2v3,0.218,
6,0.27130958437919617,0.07423919020245615,0.17277438729082617,27,3,udacity,est,200,dave2v3,0.218,
3,0.18199238181114197,0.10003819688751334,0.14101528934932767,8,0,udacity,rnd,50,dave2v3,0.218,
6,0.1764436662197113,,,16,1,udacity,rnd,100,dave2v3,0.218,
7,0.19257722795009613,,,26,1,udacity,rnd,150,dave2v3,0.218,
9,0.27892786264419556,0.22144560446086023,0.2501867335525279,30,6,udacity,rnd,200,dave2v3,0.218,
1,0.6065062880516052,,,4,1,udacity,ent,50,dave2v3,0.218,
4,0.2403276413679123,0.06603549916527837,0.15318157026659535,14,0,udacity,ent,100,dave2v3,0.218,
8,0.21383455395698547,0.14018577015682043,0.17701016205690295,25,6,udacity,ent,150,dave2v3,0.218,
6,0.3493087589740753,0.16787619981540267,0.258592479394739,39,2,udacity,ent,200,dave2v3,0.218,
-1,-1.0,,-1.0,1,-1,udacity,gini,50,dave2v3,0.218,-1.0
0,-1.0,-1.0,-1.0,3,3,udacity,gini,100,dave2v3,0.218,
2,0.05316321551799774,0.11791094617122996,0.08553708084461385,8,4,udacity,gini,150,dave2v3,0.218,
3,0.14740543067455292,0.47250588658618065,0.3099556586303668,10,3,udacity,gini,200,dave2v3,0.218,
0,-1.0,-1.0,-1.0,5,5,udacity,gd,50,dave2v3,0.218,
2,0.22633586823940277,0.034122099500618855,0.1302289838700108,14,0,udacity,gd,100,dave2v3,0.218,
8,0.3430500626564026,0.16930838132580112,0.2561792219911019,23,2,udacity,gd,150,dave2v3,0.218,
10,0.27529484033584595,0.13062558613852965,0.2029602132371878,32,0,udacity,gd,200,dave2v3,0.218,
5,0.28475716710090637,0.16640184455413623,0.2255795058275213,16,3,udacity,kmnc,50,dave2v3,0.218,
8,0.24986952543258667,0.17664312156105724,0.21325632349682194,31,7,udacity,kmnc,100,dave2v3,0.218,
9,0.3806930482387543,0.21529982408204534,0.29799643616039984,43,8,udacity,kmnc,150,dave2v3,0.218,
11,0.45685455203056335,0.3203678589430962,0.3886112054868298,72,5,udacity,kmnc,200,dave2v3,0.218,
-1,-1.0,,-1.0,0,-1,udacity,nac,50,dave2v3,0.218,-1.0
1,0.024584490805864334,,,4,1,udacity,nac,100,dave2v3,0.218,
3,0.16905483603477478,,,10,1,udacity,nac,150,dave2v3,0.218,
5,0.29730692505836487,0.1970298824419759,0.24716840375017038,14,2,udacity,nac,200,dave2v3,0.218,
2,0.021433627232909203,0.3842280267062103,0.20283082696955976,7,2,udacity,lsa,50,dave2v3,0.218,
5,0.2629179358482361,,,23,1,udacity,lsa,100,dave2v3,0.218,
7,0.29026249051094055,0.19539211437418366,0.24282730244256212,29,4,udacity,lsa,150,dave2v3,0.218,
6,0.23734116554260254,0.14068432466917147,0.189012745105887,32,0,udacity,lsa,200,dave2v3,0.218,
3,0.24584324657917023,0.0602198958547053,0.15303157121693778,6,0,udacity,std,50,dave2v3,0.218,
3,0.10422009974718094,,,15,1,udacity,std,100,dave2v3,0.218,
6,0.2500782608985901,0.18916583195794565,0.21962204642826788,19,5,udacity,std,150,dave2v3,0.218,
8,0.3299288749694824,0.13272784430646617,0.2313283596379743,33,7,udacity,std,200,dave2v3,0.218,
1,0.22644084692001343,0.029076911880929892,0.12775887940047165,4,2,udacity,pace,50,dave2v3,0.218,
2,0.052022915333509445,0.20932359076127813,0.1306732530473938,13,2,udacity,pace,100,dave2v3,0.218,
3,0.1513148546218872,,,7,1,udacity,pace,150,dave2v3,0.218,
9,0.29542112350463867,0.13294693297259527,0.21418402823861699,35,5,udacity,pace,200,dave2v3,0.218,
1,0.1522125005722046,0.5550031177948441,0.35360780918352436,4,2,udacity,dr,50,dave2v3,0.262,
4,0.20746755599975586,0.35998453579795386,0.28372604589885486,13,3,udacity,dr,100,dave2v3,0.262,
7,0.34672147035598755,0.36794164906976573,0.35733155971287667,26,2,udacity,dr,150,dave2v3,0.262,
8,0.3656652569770813,0.2777756143912904,0.32172043568418585,27,2,udacity,dr,200,dave2v3,0.262,
2,0.08272651582956314,,,8,1,udacity,ces,50,dave2v3,0.262,
7,0.23448891937732697,,,22,1,udacity,ces,100,dave2v3,0.262,
12,0.2893277704715729,0.17270015915764866,0.23101396481461078,35,4,udacity,ces,150,dave2v3,0.262,
11,0.31885841488838196,0.19692777581670085,0.2578930953525414,36,6,udacity,ces,200,dave2v3,0.262,
3,0.1954403519630432,,,8,1,udacity,est,50,dave2v3,0.262,
3,0.1311323046684265,0.5031165703674171,0.3171244375179218,9,3,udacity,est,100,dave2v3,0.262,
5,0.28434789180755615,0.1892160221388058,0.236781956973181,18,4,udacity,est,150,dave2v3,0.262,
5,0.23533733189105988,0.1030814244186646,0.16920937815486223,21,8,udacity,est,200,dave2v3,0.262,
1,0.19303742051124573,0.003617666690227258,0.09832754360073649,4,2,udacity,rnd,50,dave2v3,0.262,
3,0.12159129977226257,0.2040737432800953,0.16283252152617894,11,2,udacity,rnd,100,dave2v3,0.262,
